"state","state_abbr","coc_number","coc_name","year","homeless_rate_per_10k","total_homeless","sheltered_homeless","unsheltered_homeless","estimated_population","count_type","sheltered_only_count","pit_count_caution_flag","interpretation_note"
"California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2021,9.45161835491766,151,151,0,159761,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2022,39.2926073316862,625,131,494,159063,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2023,45.8445174723428,731,237,494,159452,"Sheltered-Only Count*",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2024,45.0492785223335,719,194,525,159603,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-526","Amador, Calaveras, Mariposa, Tuolumne Counties CoC",2025,50.9589490347442,808,283,525,158559,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-527","Tehama County CoC",2015,21.849963583394,138,78,60,63158,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-527","Tehama County CoC",2016,20.9603958835674,133,73,60,63453,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-527","Tehama County CoC",2017,19.4214293545507,124,68,56,63847,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-527","Tehama County CoC",2018,19.5257583804555,125,69,56,64018,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-527","Tehama County CoC",2019,44.2505070370598,288,73,215,65084,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-527","Tehama County CoC",2020,45.6204379562044,300,85,215,65760,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-527","Tehama County CoC",2021,40.7764321385482,267,49,218,65479,"Sheltered and full unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-527","Tehama County CoC",2022,44.5553650171485,291,73,218,65312,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-527","Tehama County CoC",2023,46.7347189767556,304,57,247,65048,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-527","Tehama County CoC",2024,50.0254759368197,324,77,247,64767,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-527","Tehama County CoC",2025,51.6508157426738,334,108,226,64665,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-529","Lake County CoC",2015,49.0196078431373,315,27,288,64260,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-529","Lake County CoC",2016,51.9537423908111,332,44,288,63903,"Sheltered-Only Count",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-529","Lake County CoC",2017,62.5477687136373,401,28,373,64111,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-529","Lake County CoC",2018,95.6201315359858,615,24,591,64317,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-529","Lake County CoC",2019,63.3678128785761,408,26,382,64386,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-529","Lake County CoC",2020,52.3399014778325,357,21,336,68208,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-529","Lake County CoC",2021,44.5427814492416,306,75,231,68698,"Sheltered and full unsheltered count",FALSE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-529","Lake County CoC",2022,49.6550511930395,339,80,259,68271,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-529","Lake County CoC",2023,67.6212036574251,460,201,259,68026,"Sheltered-Only Count*",TRUE,0,"Sheltered-only count: unsheltered people were not enumerated this year."
"California","CA","CA-529","Lake County CoC",2024,88.98055391868,604,169,435,67880,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-529","Lake County CoC",2025,56.5130142241634,383,111,272,67772,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-530","Alpine, Inyo, Mono Counties CoC",2015,15.9340989717997,53,8,45,33262,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-530","Alpine, Inyo, Mono Counties CoC",2016,39.1071536008664,130,11,119,33242,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-530","Alpine, Inyo, Mono Counties CoC",2017,36.30036300363,121,5,116,33333,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-530","Alpine, Inyo, Mono Counties CoC",2018,46.9525689335487,157,1,156,33438,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-530","Alpine, Inyo, Mono Counties CoC",2019,63.6677377127216,214,17,197,33612,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-530","Alpine, Inyo, Mono Counties CoC",2020,55.1046689227636,184,22,162,33391,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-530","Alpine, Inyo, Mono Counties CoC",2021,17.4142797093617,58,58,0,33306,"Sheltered-Only Count",TRUE,1,"2021: COVID-disrupted PIT. HUD waived the unsheltered-count requirement. NOT comparable to other years."
"California","CA","CA-530","Alpine, Inyo, Mono Counties CoC",2022,42.7180911115858,140,45,95,32773,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-530","Alpine, Inyo, Mono Counties CoC",2023,26.9880700463091,88,14,74,32607,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-530","Alpine, Inyo, Mono Counties CoC",2024,33.0423940149626,106,37,69,32080,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-530","Alpine, Inyo, Mono Counties CoC",2025,39.109316848546,124,26,98,31706,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
"California","CA","CA-531","Nevada County CoC",2019,41.6019247155531,415,164,251,99755,"Sheltered and Unsheltered Count",FALSE,0,"Full sheltered + unsheltered enumeration."
